Date,Open
1991-10-17,11.833
1991-10-18,11.73
1991-10-18,11.73
1991-10-21,11.781
1991-10-21,11.781
1991-10-22,11.556
1991-10-22,11.556
1991-10-23,11.556
1991-10-23,11.556
1991-10-24,11.833
1991-10-24,11.833
1991-10-25,11.678
1991-10-25,11.678
1991-10-28,11.73
1991-10-28,11.73
1991-10-29,11.781
1991-10-29,11.781
1991-10-30,11.746
1991-10-30,11.746
1991-10-31,11.763
1991-10-31,11.763
1991-11-04,11.73
1991-11-04,11.73
1991-11-05,11.66
1991-11-05,11.66
1991-11-06,11.695
1991-11-06,11.695
1991-11-07,11.643
1991-11-07,11.643
1991-11-08,11.66
1991-11-08,11.66
1991-11-12,11.781
1991-11-12,11.781
1991-11-13,11.746
1991-11-13,11.746
1991-11-14,11.818
1991-11-14,11.818
1991-11-15,11.905
1991-11-15,11.905
1991-11-18,11.643
1991-11-18,11.643
1991-11-19,11.468
1991-11-19,11.468
1991-11-20,11.346
1991-11-20,11.346
1991-11-21,11.256
1991-11-21,11.256
1991-11-22,11.256
1991-11-22,11.256
1991-11-25,11.101
1991-11-25,11.101
1991-11-26,11.013
1991-11-26,11.013
1991-11-27,11.223
1991-11-27,11.223
1991-11-28,11.241
1991-11-28,11.241
1991-11-29,11.206
1991-11-29,11.206
1991-12-02,11.031
1991-12-02,11.031
1991-12-03,11.031
1991-12-03,11.031
1991-12-04,11.256
1991-12-04,11.256
1991-12-05,11.101
1991-12-05,11.101
1991-12-06,11.223
1991-12-06,11.223
1991-12-09,11.118
1991-12-09,11.118
1991-12-10,11.153
1991-12-10,11.153
1991-12-11,11.031
1991-12-11,11.031
1991-12-12,11.118
1991-12-12,11.118
1991-12-13,11.206
1991-12-13,11.206
1991-12-16,11.241
1991-12-16,11.241
1991-12-17,11.293
1991-12-17,11.293
1991-12-18,11.311
1991-12-18,11.311
1991-12-19,11.241
1991-12-19,11.241
1991-12-20,11.171
1991-12-20,11.171
1991-12-23,11.066
1991-12-23,11.066
1991-12-24,11.431
1991-12-24,11.431
1991-12-26,11.833
1991-12-26,11.833
1991-12-27,11.921
1991-12-27,11.921
1991-12-30,11.921
1991-12-30,11.921
1991-12-31,12.111
1991-12-31,12.111
1992-01-02,12.111
1992-01-02,12.111
1992-01-03,11.921
1992-01-03,11.921
1992-01-06,11.886
1992-01-06,11.886
1992-01-07,11.643
1992-01-07,11.643
1992-01-08,11.468
1992-01-08,11.468
1992-01-09,11.868
1992-01-09,11.868
1992-01-10,12.061
1992-01-10,12.061
1992-01-13,12.043
1992-01-13,12.043
1992-01-14,11.868
1992-01-14,11.868
1992-01-15,12.043
1992-01-15,12.043
1992-01-16,12.166
1992-01-16,12.166
1992-01-17,12.166
1992-01-17,12.166
1992-01-20,12.166
1992-01-20,12.166
1992-01-21,12.166
1992-01-21,12.166
1992-01-22,12.166
1992-01-22,12.166
1992-01-23,12.148
1992-01-23,12.148
1992-01-24,11.954
1992-01-24,11.954
1992-01-27,12.061
1992-01-27,12.061
1992-01-28,12.148
1992-01-28,12.148
1992-01-29,12.218
1992-01-29,12.218
1992-01-30,12.026
1992-01-30,12.026
1992-01-31,12.111
1992-01-31,12.111
1992-02-03,12.128
1992-02-03,12.128
1992-02-04,11.938
1992-02-04,11.938
1992-02-05,12.026
1992-02-05,12.026
1992-02-06,12.08
1992-02-06,12.08
1992-02-07,12.008
1992-02-07,12.008
1992-02-10,12.08
1992-02-10,12.08
1992-02-11,12.218
1992-02-11,12.218
1992-02-12,12.201
1992-02-12,12.201
1992-02-13,12.166
1992-02-13,12.166
1992-02-14,12.586
1992-02-14,12.586
1992-02-17,12.741
1992-02-17,12.741
1992-02-18,12.741
1992-02-18,12.741
1992-02-19,12.761
1992-02-19,12.761
1992-02-20,12.741
1992-02-20,12.741
1992-02-21,12.953
1992-02-21,12.953
1992-02-24,13.073
1992-02-24,13.073
1992-02-25,13.161
1992-02-25,13.161
1992-02-26,13.001
1992-02-26,13.001
1992-02-27,13.228
1992-02-27,13.228
1992-02-28,13.161
1992-02-28,13.161
1992-03-02,13.089
1992-03-02,13.089
1992-03-03,13.056
1992-03-03,13.056
1992-03-04,13.089
1992-03-04,13.089
1992-03-05,13.073
1992-03-05,13.073
1992-03-06,12.968
1992-03-06,12.968
1992-03-09,13.161
1992-03-09,13.161
1992-03-10,13.371
1992-03-10,13.371
1992-03-11,13.578
1992-03-11,13.578
1992-03-12,13.543
1992-03-12,13.543
1992-03-13,13.336
1992-03-13,13.336
1992-03-16,13.371
1992-03-16,13.371
1992-03-17,13.283
1992-03-17,13.283
1992-03-18,13.336
1992-03-18,13.336
1992-03-19,13.143
1992-03-19,13.143
1992-03-20,13.176
1992-03-20,13.176
1992-03-23,13.021
1992-03-23,13.021
1992-03-24,12.761
1992-03-24,12.761
1992-03-25,12.986
1992-03-25,12.986
1992-03-26,13.073
1992-03-26,13.073
1992-03-27,13.176
1992-03-27,13.176
1992-03-30,13.089
1992-03-30,13.089
1992-03-31,13.351
1992-03-31,13.351
1992-04-01,13.263
1992-04-01,13.263
1992-04-02,13.283
1992-04-02,13.283
1992-04-03,13.403
1992-04-03,13.403
1992-04-06,13.526
1992-04-06,13.526
1992-04-07,13.613
1992-04-07,13.613
1992-04-08,13.458
1992-04-08,13.458
1992-04-09,13.089
1992-04-09,13.089
1992-04-10,13.613
1992-04-10,13.613
1992-04-13,13.248
1992-04-13,13.248
1992-04-14,13.196
1992-04-14,13.196
1992-04-15,13.336
1992-04-15,13.336
1992-04-16,13.613
1992-04-16,13.613
1992-04-21,13.263
1992-04-21,13.263
1992-04-22,13.403
1992-04-22,13.403
1992-04-23,13.421
1992-04-23,13.421
1992-04-24,13.666
1992-04-24,13.666
1992-04-27,13.386
1992-04-27,13.386
1992-04-28,13.543
1992-04-28,13.543
1992-04-29,13.543
1992-04-29,13.543
1992-04-30,13.911
1992-04-30,13.911
1992-05-04,13.596
1992-05-04,13.596
1992-05-05,13.858
1992-05-05,13.858
1992-05-06,13.823
1992-05-06,13.823
1992-05-07,13.633
1992-05-07,13.633
1992-05-11,13.858
1992-05-11,13.858
1992-05-12,14.138
1992-05-12,14.138
1992-05-13,14.138
1992-05-13,14.138
1992-05-14,14.051
1992-05-14,14.051
1992-05-15,13.561
1992-05-15,13.561
1992-05-18,14.138
1992-05-18,14.138
1992-05-19,14.259
1992-05-19,14.259
1992-05-20,13.963
1992-05-20,13.963
1992-05-21,13.876
1992-05-21,13.876
1992-05-22,13.876
1992-05-22,13.876
1992-05-25,14.138
1992-05-25,14.138
1992-05-26,14.084
1992-05-26,14.084
1992-05-27,13.928
1992-05-27,13.928
1992-05-29,13.963
1992-05-29,13.963
1992-06-01,13.771
1992-06-01,13.771
1992-06-02,13.718
1992-06-02,13.718
1992-06-03,13.651
1992-06-03,13.651
1992-06-04,13.476
1992-06-04,13.476
1992-06-05,13.701
1992-06-05,13.701
1992-06-09,13.458
1992-06-09,13.458
1992-06-10,13.508
1992-06-10,13.508
1992-06-11,13.438
1992-06-11,13.438
1992-06-12,13.283
1992-06-12,13.283
1992-06-15,13.228
1992-06-15,13.228
1992-06-16,13.228
1992-06-16,13.228
1992-06-17,13.176
1992-06-17,13.176
1992-06-18,13.176
1992-06-18,13.176
1992-06-19,13.056
1992-06-19,13.056
1992-06-22,13.056
1992-06-22,13.056
1992-06-23,13.073
1992-06-23,13.073
1992-06-24,13.161
1992-06-24,13.161
1992-06-25,13.336
1992-06-25,13.336
1992-06-26,13.283
1992-06-26,13.283
1992-06-29,13.613
1992-06-29,13.613
1992-06-30,13.596
1992-06-30,13.596
1992-07-01,13.283
1992-07-01,13.283
1992-07-02,13.476
1992-07-02,13.476
1992-07-03,13.351
1992-07-03,13.351
1992-07-06,13.561
1992-07-06,13.561
1992-07-07,13.561
1992-07-07,13.561
1992-07-08,13.526
1992-07-08,13.526
1992-07-09,13.351
1992-07-09,13.351
1992-07-10,13.458
1992-07-10,13.458
1992-07-15,13.403
1992-07-15,13.403
1992-07-16,13.263
1992-07-16,13.263
1992-07-17,13.371
1992-07-17,13.371
1992-07-20,13.089
1992-07-20,13.089
1992-07-21,13.038
1992-07-21,13.038
1992-07-22,12.826
1992-07-22,12.826
1992-07-23,12.706
1992-07-23,12.706
1992-07-24,12.636
1992-07-24,12.636
1992-07-27,12.653
1992-07-27,12.653
1992-07-28,13.143
1992-07-28,13.143
1992-07-29,13.263
1992-07-29,13.263
1992-07-30,13.263
1992-07-30,13.263
1992-07-31,13.318
1992-07-31,13.318
1992-08-03,13.143
1992-08-03,13.143
1992-08-04,13.336
1992-08-04,13.336
1992-08-05,13.021
1992-08-05,13.021
1992-08-06,13.371
1992-08-06,13.371
1992-08-07,13.318
1992-08-07,13.318
1992-08-10,13.403
1992-08-10,13.403
1992-08-11,13.336
1992-08-11,13.336
1992-08-12,13.318
1992-08-12,13.318
1992-08-13,13.176
1992-08-13,13.176
1992-08-14,13.318
1992-08-14,13.318
1992-08-17,13.578
1992-08-17,13.578
1992-08-18,13.301
1992-08-18,13.301
1992-08-19,13.283
1992-08-19,13.283
1992-08-20,13.561
1992-08-20,13.561
1992-08-21,13.543
1992-08-21,13.543
1992-08-24,13.476
1992-08-24,13.476
1992-08-25,13.438
1992-08-25,13.438
1992-08-26,13.263
1992-08-26,13.263
1992-08-27,13.263
1992-08-27,13.263
1992-08-28,13.351
1992-08-28,13.351
1992-08-31,13.371
1992-08-31,13.371
1992-09-01,13.351
1992-09-01,13.351
1992-09-02,13.476
1992-09-02,13.476
1992-09-03,13.753
1992-09-03,13.753
1992-09-04,14.051
1992-09-04,14.051
1992-09-07,14.632
1992-09-07,14.632
1992-09-08,14.576
1992-09-08,14.576
1992-09-09,14.3
1992-09-09,14.3
1992-09-10,14.103
1992-09-10,14.103
1992-09-11,14.731
1992-09-11,14.731
1992-09-14,15.553
1992-09-14,15.553
1992-09-15,15.494
1992-09-15,15.494
1992-09-16,15.164
1992-09-16,15.164
1992-09-17,15.455
1992-09-17,15.455
1992-09-18,15.319
1992-09-18,15.319
1992-09-21,15.533
1992-09-21,15.533
1992-09-22,14.886
1992-09-22,14.886
1992-09-23,14.497
1992-09-23,14.497
1992-09-24,14.711
1992-09-24,14.711
1992-09-25,14.79
1992-09-25,14.79
1992-09-28,14.613
1992-09-28,14.613
1992-09-29,14.007
1992-09-29,14.007
1992-09-30,14.027
1992-09-30,14.027
1992-10-01,14.593
1992-10-01,14.593
1992-10-02,14.204
1992-10-02,14.204
1992-10-05,13.81
1992-10-05,13.81
1992-10-06,13.714
1992-10-06,13.714
1992-10-07,13.714
1992-10-07,13.714
1992-10-08,14.007
1992-10-08,14.007
1992-10-09,14.224
1992-10-09,14.224
1992-10-12,14.027
1992-10-12,14.027
1992-10-13,14.261
1992-10-13,14.261
1992-10-14,14.123
1992-10-14,14.123
1992-10-15,13.83
1992-10-15,13.83
1992-10-16,14.027
1992-10-16,14.027
1992-10-19,14.123
1992-10-19,14.123
1992-10-20,14.554
1992-10-20,14.554
1992-10-21,14.81
1992-10-21,14.81
1992-10-22,14.3
1992-10-22,14.3
1992-10-23,14.418
1992-10-23,14.418
1992-10-26,14.886
1992-10-26,14.886
1992-10-27,14.79
1992-10-27,14.79
1992-10-28,14.886
1992-10-28,14.886
1992-10-29,14.692
1992-10-29,14.692
1992-10-30,14.337
1992-10-30,14.337
1992-11-03,14.79
1992-11-03,14.79
1992-11-04,15.144
1992-11-04,15.144
1992-11-05,15.044
1992-11-05,15.044
1992-11-06,15.122
1992-11-06,15.122
1992-11-09,14.514
1992-11-09,14.514
1992-11-10,14.224
1992-11-10,14.224
1992-11-12,14.751
1992-11-12,14.751
1992-11-13,14.711
1992-11-13,14.711
1992-11-16,14.3
1992-11-16,14.3
1992-11-17,14.32
1992-11-17,14.32
1992-11-18,14.379
1992-11-18,14.379
1992-11-19,14.28
1992-11-19,14.28
1992-11-20,14.027
1992-11-20,14.027
1992-11-23,14.084
1992-11-23,14.084
1992-11-24,13.85
1992-11-24,13.85
1992-11-25,14.514
1992-11-25,14.514
1992-11-26,14.3
1992-11-26,14.3
1992-11-27,14.398
1992-11-27,14.398
1992-11-30,14.576
1992-11-30,14.576
1992-12-01,14.847
1992-12-01,14.847
1992-12-02,14.672
1992-12-02,14.672
1992-12-03,14.908
1992-12-03,14.908
1992-12-04,14.908
1992-12-04,14.908
1992-12-07,14.886
1992-12-07,14.886
1992-12-08,14.886
1992-12-08,14.886
1992-12-09,14.692
1992-12-09,14.692
1992-12-10,15.181
1992-12-10,15.181
1992-12-11,14.692
1992-12-11,14.692
1992-12-14,14.886
1992-12-14,14.886
1992-12-15,14.692
1992-12-15,14.692
1992-12-16,14.398
1992-12-16,14.398
1992-12-17,14.654
1992-12-17,14.654
1992-12-18,14.886
1992-12-18,14.886
1992-12-21,14.77
1992-12-21,14.77
1992-12-22,15.122
1992-12-22,15.122
1992-12-23,15.516
1992-12-23,15.516
1992-12-24,15.474
1992-12-24,15.474
1992-12-28,15.474
1992-12-28,15.474
1992-12-29,15.573
1992-12-29,15.573
1992-12-30,15.553
1992-12-30,15.553
1992-12-31,15.573
1992-12-31,15.573
1993-01-04,15.164
1993-01-04,15.164
1993-01-05,15.297
1993-01-05,15.297
1993-01-06,15.652
1993-01-06,15.652
1993-01-07,15.418
1993-01-07,15.418
1993-01-08,15.26
1993-01-08,15.26
1993-01-11,15.24
1993-01-11,15.24
1993-01-12,14.77
1993-01-12,14.77
1993-01-13,14.654
1993-01-13,14.654
1993-01-14,14.711
1993-01-14,14.711
1993-01-15,14.987
1993-01-15,14.987
1993-01-18,15.278
1993-01-18,15.278
1993-01-19,14.869
1993-01-19,14.869
1993-01-20,15.063
1993-01-20,15.063
1993-01-21,14.987
1993-01-21,14.987
1993-01-22,14.967
1993-01-22,14.967
1993-01-25,14.926
1993-01-25,14.926
1993-01-26,14.926
1993-01-26,14.926
1993-01-27,14.847
1993-01-27,14.847
1993-01-28,14.692
1993-01-28,14.692
1993-01-29,14.908
1993-01-29,14.908
1993-02-01,14.692
1993-02-01,14.692
1993-02-02,14.751
1993-02-02,14.751
1993-02-03,14.593
1993-02-03,14.593
1993-02-04,14.947
1993-02-04,14.947
1993-02-05,15.181
1993-02-05,15.181
1993-02-08,15.319
1993-02-08,15.319
1993-02-09,15.006
1993-02-09,15.006
1993-02-10,15.006
1993-02-10,15.006
1993-02-11,15.297
1993-02-11,15.297
1993-02-12,15.122
1993-02-12,15.122
1993-02-15,15.083
1993-02-15,15.083
1993-02-16,14.987
1993-02-16,14.987
1993-02-17,14.829
1993-02-17,14.829
1993-02-18,14.869
1993-02-18,14.869
1993-02-19,15.083
1993-02-19,15.083
1993-02-22,15.378
1993-02-22,15.378
1993-02-23,15.083
1993-02-23,15.083
1993-02-24,15.144
1993-02-24,15.144
1993-02-25,15.319
1993-02-25,15.319
1993-02-26,15.201
1993-02-26,15.201
1993-03-01,15.573
1993-03-01,15.573
1993-03-02,15.573
1993-03-02,15.573
1993-03-03,15.632
1993-03-03,15.632
1993-03-04,15.652
1993-03-04,15.652
1993-03-05,15.652
1993-03-05,15.652
1993-03-08,15.632
1993-03-08,15.632
1993-03-09,15.573
1993-03-09,15.573
1993-03-10,15.553
1993-03-10,15.553
1993-03-11,15.398
1993-03-11,15.398
1993-03-12,15.201
1993-03-12,15.201
1993-03-15,15.378
1993-03-15,15.378
1993-03-16,15.278
1993-03-16,15.278
1993-03-17,15.278
1993-03-17,15.278
1993-03-18,15.181
