Date,Open
2020-02-04,44.3
2020-02-04,44.3
2020-02-05,44.51
2020-02-05,44.51
2020-02-06,47.0
2020-02-06,47.0
2020-02-07,45.7
2020-02-07,45.7
2020-02-10,45.175
2020-02-10,45.175
2020-02-11,44.75
2020-02-11,44.75
2020-02-12,45.21
2020-02-12,45.21
2020-02-13,45.55
2020-02-13,45.55
2020-02-14,45.325
2020-02-14,45.325
2020-02-17,45.475
2020-02-17,45.475
2020-02-18,44.95
2020-02-18,44.95
2020-02-19,45.2
2020-02-19,45.2
2020-02-20,45.185
2020-02-20,45.185
2020-02-21,44.59
2020-02-21,44.59
2020-02-24,43.37
2020-02-24,43.37
2020-02-25,42.46
2020-02-25,42.46
2020-02-26,40.88
2020-02-26,40.88
2020-02-27,40.125
2020-02-27,40.125
2020-02-28,38.5
2020-02-28,38.5
2020-03-02,39.915
2020-03-02,39.915
2020-03-03,39.9
2020-03-03,39.9
2020-03-04,39.62
2020-03-04,39.62
2020-03-05,40.095
2020-03-05,40.095
2020-03-06,38.5
2020-03-06,38.5
2020-03-09,31.58
2020-03-09,31.58
2020-03-10,32.225
2020-03-10,32.225
2020-03-11,32.265
2020-03-11,32.265
2020-03-12,29.495
2020-03-12,29.495
2020-03-13,27.39
2020-03-13,27.39
2020-03-16,25.5
2020-03-16,25.5
2020-03-17,26.23
2020-03-17,26.23
2020-03-18,24.5
2020-03-18,24.5
2020-03-19,21.36
2020-03-19,21.36
2020-03-20,24.5
2020-03-20,24.5
2020-03-23,24.0
2020-03-23,24.0
2020-03-24,28.0
2020-03-24,28.0
2020-03-25,31.825
2020-03-25,31.825
2020-03-26,31.51
2020-03-26,31.51
2020-03-27,31.94
2020-03-27,31.94
2020-03-30,31.2
2020-03-30,31.2
2020-03-31,34.0
2020-03-31,34.0
2020-04-01,33.3
2020-04-01,33.3
2020-04-02,35.955
2020-04-02,35.955
2020-04-03,35.6
2020-04-03,35.6
2020-04-06,34.005
2020-04-06,34.005
2020-04-07,34.735
2020-04-07,34.735
2020-04-08,33.58
2020-04-08,33.58
2020-04-09,34.37
2020-04-09,34.37
2020-04-14,34.3
2020-04-14,34.3
2020-04-15,32.0
2020-04-15,32.0
2020-04-16,30.825
2020-04-16,30.825
2020-04-17,30.57
2020-04-17,30.57
2020-04-20,30.63
2020-04-20,30.63
2020-04-21,29.95
2020-04-21,29.95
2020-04-22,29.82
2020-04-22,29.82
2020-04-23,31.805
2020-04-23,31.805
2020-04-24,31.99
2020-04-24,31.99
2020-04-27,32.0
2020-04-27,32.0
2020-04-28,32.205
2020-04-28,32.205
2020-04-29,33.92
2020-04-29,33.92
2020-04-30,34.155
2020-04-30,34.155
2020-05-04,31.0
2020-05-04,31.0
2020-05-05,32.9
2020-05-05,32.9
2020-05-06,32.9
2020-05-06,32.9
2020-05-07,32.135
2020-05-07,32.135
2020-05-08,32.91
2020-05-08,32.91
2020-05-11,33.5
2020-05-11,33.5
2020-05-12,32.04
2020-05-12,32.04
2020-05-13,32.075
2020-05-13,32.075
2020-05-14,30.81
2020-05-14,30.81
2020-05-15,31.46
2020-05-15,31.46
2020-05-18,32.0
2020-05-18,32.0
2020-05-19,33.295
2020-05-19,33.295
2020-05-20,32.66
2020-05-20,32.66
2020-05-21,33.005
2020-05-21,33.005
2020-05-22,32.2
2020-05-22,32.2
2020-05-25,33.115
2020-05-25,33.115
2020-05-26,33.66
2020-05-26,33.66
2020-05-27,33.53
2020-05-27,33.53
2020-05-28,34.04
2020-05-28,34.04
2020-05-29,34.03
2020-05-29,34.03
2020-06-01,34.465
2020-06-01,34.465
2020-06-02,34.75
2020-06-02,34.75
2020-06-03,35.95
2020-06-03,35.95
2020-06-04,36.27
2020-06-04,36.27
2020-06-05,36.45
2020-06-05,36.45
2020-06-08,38.56
2020-06-08,38.56
2020-06-09,39.44
2020-06-09,39.44
2020-06-10,37.86
2020-06-10,37.86
2020-06-11,36.2
2020-06-11,36.2
2020-06-12,34.1
2020-06-12,34.1
2020-06-15,34.0
2020-06-15,34.0
2020-06-16,35.725
2020-06-16,35.725
2020-06-17,35.755
2020-06-17,35.755
2020-06-18,35.75
2020-06-18,35.75
2020-06-19,36.025
2020-06-19,36.025
2020-06-22,35.4
2020-06-22,35.4
2020-06-23,35.62
2020-06-23,35.62
2020-06-24,35.96
2020-06-24,35.96
2020-06-25,34.515
2020-06-25,34.515
2020-06-26,35.56
2020-06-26,35.56
2020-06-29,34.44
2020-06-29,34.44
2020-06-30,34.41
2020-06-30,34.41
2020-07-01,34.3
2020-07-01,34.3
2020-07-02,34.24
2020-07-02,34.24
2020-07-03,34.915
2020-07-03,34.915
2020-07-06,35.25
2020-07-06,35.25
2020-07-07,34.85
2020-07-07,34.85
2020-07-08,34.305
2020-07-08,34.305
2020-07-09,34.425
2020-07-09,34.425
2020-07-10,32.765
2020-07-10,32.765
2020-07-13,33.835
2020-07-13,33.835
2020-07-14,33.4
2020-07-14,33.4
2020-07-15,34.27
2020-07-15,34.27
2020-07-16,34.365
2020-07-16,34.365
2020-07-17,34.05
2020-07-17,34.05
2020-07-20,33.37
2020-07-20,33.37
2020-07-21,33.16
2020-07-21,33.16
2020-07-22,33.56
2020-07-22,33.56
2020-07-23,32.865
2020-07-23,32.865
2020-07-24,32.5
2020-07-24,32.5
2020-07-27,32.555
2020-07-27,32.555
2020-07-28,32.62
2020-07-28,32.62
2020-07-29,32.32
2020-07-29,32.32
2020-07-30,32.1
2020-07-30,32.1
2020-07-31,32.025
2020-07-31,32.025
2020-08-03,31.875
2020-08-03,31.875
2020-08-04,32.83
2020-08-04,32.83
2020-08-05,33.51
2020-08-05,33.51
2020-08-06,33.515
2020-08-06,33.515
2020-08-07,32.92
2020-08-07,32.92
2020-08-10,33.005
2020-08-10,33.005
2020-08-11,33.605
2020-08-11,33.605
2020-08-12,34.08
2020-08-12,34.08
2020-08-13,34.25
2020-08-13,34.25
2020-08-14,33.8
2020-08-14,33.8
2020-08-17,33.59
2020-08-17,33.59
2020-08-18,33.06
2020-08-18,33.06
2020-08-19,32.7
2020-08-19,32.7
2020-08-20,32.58
2020-08-20,32.58
2020-08-21,32.72
2020-08-21,32.72
2020-08-24,32.57
2020-08-24,32.57
2020-08-25,33.85
2020-08-25,33.85
2020-08-26,33.015
2020-08-26,33.015
2020-08-27,33.2
2020-08-27,33.2
2020-08-28,33.55
2020-08-28,33.55
2020-08-31,33.68
2020-08-31,33.68
2020-09-01,33.315
2020-09-01,33.315
2020-09-02,33.04
2020-09-02,33.04
2020-09-03,33.275
2020-09-03,33.275
2020-09-04,32.865
2020-09-04,32.865
2020-09-07,32.95
2020-09-07,32.95
2020-09-08,33.46
2020-09-08,33.46
2020-09-09,32.425
2020-09-09,32.425
2020-09-10,32.74
2020-09-10,32.74
2020-09-11,32.435
2020-09-11,32.435
2020-09-14,32.66
2020-09-14,32.66
2020-09-15,32.035
2020-09-15,32.035
2020-09-16,32.19
2020-09-16,32.19
2020-09-17,31.895
2020-09-17,31.895
2020-09-18,31.53
2020-09-18,31.53
2020-09-21,30.85
2020-09-21,30.85
2020-09-22,29.9
2020-09-22,29.9
2020-09-23,29.9
2020-09-23,29.9
2020-09-24,29.065
2020-09-24,29.065
2020-09-25,28.725
2020-09-25,28.725
2020-09-28,28.27
2020-09-28,28.27
2020-09-29,29.015
2020-09-29,29.015
2020-09-30,28.205
2020-09-30,28.205
2020-10-01,29.585
2020-10-01,29.585
2020-10-02,28.2
2020-10-02,28.2
2020-10-05,28.765
2020-10-05,28.765
2020-10-06,29.195
2020-10-06,29.195
2020-10-07,29.34
2020-10-07,29.34
2020-10-08,29.445
2020-10-08,29.445
2020-10-09,29.765
2020-10-09,29.765
2020-10-12,29.81
2020-10-12,29.81
2020-10-13,29.7
2020-10-13,29.7
2020-10-14,29.16
2020-10-14,29.16
2020-10-15,28.515
2020-10-15,28.515
2020-10-16,28.515
2020-10-16,28.515
2020-10-19,28.34
2020-10-19,28.34
2020-10-20,28.035
2020-10-20,28.035
2020-10-21,28.495
2020-10-21,28.495
2020-10-22,27.645
2020-10-22,27.645
2020-10-23,27.665
2020-10-23,27.665
2020-10-26,27.41
2020-10-26,27.41
2020-10-27,27.115
2020-10-27,27.115
2020-10-28,25.545
2020-10-28,25.545
2020-10-29,25.27
2020-10-29,25.27
2020-10-30,25.0
2020-10-30,25.0
2020-11-02,25.93
2020-11-02,25.93
2020-11-03,27.75
2020-11-03,27.75
2020-11-04,27.005
2020-11-04,27.005
2020-11-05,28.01
2020-11-05,28.01
2020-11-06,27.435
2020-11-06,27.435
2020-11-09,28.055
2020-11-09,28.055
2020-11-10,32.0
2020-11-10,32.0
2020-11-11,33.39
2020-11-11,33.39
2020-11-12,32.01
2020-11-12,32.01
2020-11-13,31.68
2020-11-13,31.68
2020-11-16,33.125
2020-11-16,33.125
2020-11-17,34.23
2020-11-17,34.23
2020-11-18,34.58
2020-11-18,34.58
2020-11-19,34.07
2020-11-19,34.07
