Date,Open
2007-02-16,24.0
2007-02-16,24.0
2007-02-19,24.01
2007-02-19,24.01
2007-02-20,24.45
2007-02-20,24.45
2007-02-21,24.54
2007-02-21,24.54
2007-02-22,24.5
2007-02-22,24.5
2007-02-23,24.7
2007-02-23,24.7
2007-02-26,24.65
2007-02-26,24.65
2007-02-27,24.97
2007-02-27,24.97
2007-02-28,23.5
2007-02-28,23.5
2007-03-01,24.0
2007-03-01,24.0
2007-03-02,23.62
2007-03-02,23.62
2007-03-05,23.75
2007-03-05,23.75
2007-03-06,23.57
2007-03-06,23.57
2007-03-07,23.51
2007-03-07,23.51
2007-03-08,23.6
2007-03-08,23.6
2007-03-09,24.0
2007-03-09,24.0
2007-03-12,24.3
2007-03-12,24.3
2007-03-13,23.88
2007-03-13,23.88
2007-03-14,23.25
2007-03-14,23.25
2007-03-15,23.5
2007-03-15,23.5
2007-03-16,23.76
2007-03-16,23.76
2007-03-19,23.97
2007-03-19,23.97
2007-03-20,24.5
2007-03-20,24.5
2007-03-21,24.2
2007-03-21,24.2
2007-03-22,24.5
2007-03-22,24.5
2007-03-23,25.0
2007-03-23,25.0
2007-03-26,24.9
2007-03-26,24.9
2007-03-27,24.65
2007-03-27,24.65
2007-03-28,24.39
2007-03-28,24.39
2007-03-29,24.66
2007-03-29,24.66
2007-03-30,24.75
2007-03-30,24.75
2007-04-02,24.52
2007-04-02,24.52
2007-04-03,24.59
2007-04-03,24.59
2007-04-04,24.64
2007-04-04,24.64
2007-04-05,24.84
2007-04-05,24.84
2007-04-10,24.34
2007-04-10,24.34
2007-04-11,24.5
2007-04-11,24.5
2007-04-12,24.84
2007-04-12,24.84
2007-04-13,24.62
2007-04-13,24.62
2007-04-16,24.7
2007-04-16,24.7
2007-04-17,24.61
2007-04-17,24.61
2007-04-18,24.57
2007-04-18,24.57
2007-04-19,24.52
2007-04-19,24.52
2007-04-20,24.79
2007-04-20,24.79
2007-04-23,25.02
2007-04-23,25.02
2007-04-24,25.1
2007-04-24,25.1
2007-04-25,25.05
2007-04-25,25.05
2007-04-26,25.2
2007-04-26,25.2
2007-04-27,25.1
2007-04-27,25.1
2007-04-30,25.05
2007-04-30,25.05
2007-05-02,25.34
2007-05-02,25.34
2007-05-03,25.9
2007-05-03,25.9
2007-05-04,25.27
2007-05-04,25.27
2007-05-07,25.5
2007-05-07,25.5
2007-05-08,25.4
2007-05-08,25.4
2007-05-09,25.48
2007-05-09,25.48
2007-05-10,25.61
2007-05-10,25.61
2007-05-11,25.21
2007-05-11,25.21
2007-05-14,25.41
2007-05-14,25.41
2007-05-15,25.7
2007-05-15,25.7
2007-05-16,25.68
2007-05-16,25.68
2007-05-17,25.9
2007-05-17,25.9
2007-05-18,25.85
2007-05-18,25.85
2007-05-21,27.2
2007-05-21,27.2
2007-05-22,26.8
2007-05-22,26.8
2007-05-23,26.4
2007-05-23,26.4
2007-05-24,27.22
2007-05-24,27.22
2007-05-25,26.7
2007-05-25,26.7
2007-05-28,26.81
2007-05-28,26.81
2007-05-29,26.96
2007-05-29,26.96
2007-05-30,26.5
2007-05-30,26.5
2007-05-31,26.4
2007-05-31,26.4
2007-06-01,26.57
2007-06-01,26.57
2007-06-04,26.49
2007-06-04,26.49
2007-06-05,27.12
2007-06-05,27.12
2007-06-06,26.71
2007-06-06,26.71
2007-06-07,26.3
2007-06-07,26.3
2007-06-08,25.51
2007-06-08,25.51
2007-06-11,26.3
2007-06-11,26.3
2007-06-12,26.24
2007-06-12,26.24
2007-06-13,26.18
2007-06-13,26.18
2007-06-14,25.96
2007-06-14,25.96
2007-06-15,26.5
2007-06-15,26.5
2007-06-18,26.65
2007-06-18,26.65
2007-06-19,26.5
2007-06-19,26.5
2007-06-20,26.41
2007-06-20,26.41
2007-06-21,26.75
2007-06-21,26.75
2007-06-22,27.0
2007-06-22,27.0
2007-06-25,26.38
2007-06-25,26.38
2007-06-26,26.25
2007-06-26,26.25
2007-06-27,26.16
2007-06-27,26.16
2007-06-28,26.47
2007-06-28,26.47
2007-06-29,26.36
2007-06-29,26.36
2007-07-02,26.56
2007-07-02,26.56
2007-07-03,26.65
2007-07-03,26.65
2007-07-04,26.75
2007-07-04,26.75
2007-07-05,26.77
2007-07-05,26.77
2007-07-06,26.77
2007-07-06,26.77
2007-07-09,26.78
2007-07-09,26.78
2007-07-10,26.5
2007-07-10,26.5
2007-07-11,25.98
2007-07-11,25.98
2007-07-12,26.05
2007-07-12,26.05
2007-07-13,26.81
2007-07-13,26.81
2007-07-16,26.69
2007-07-16,26.69
2007-07-17,26.56
2007-07-17,26.56
2007-07-18,26.15
2007-07-18,26.15
2007-07-19,26.32
2007-07-19,26.32
2007-07-20,26.41
2007-07-20,26.41
2007-07-23,26.0
2007-07-23,26.0
2007-07-24,26.0
2007-07-24,26.0
2007-07-25,25.65
2007-07-25,25.65
2007-07-26,25.96
2007-07-26,25.96
2007-07-27,24.63
2007-07-27,24.63
2007-07-30,25.09
2007-07-30,25.09
2007-07-31,25.22
2007-07-31,25.22
2007-08-01,25.01
2007-08-01,25.01
2007-08-02,25.29
2007-08-02,25.29
2007-08-03,25.34
2007-08-03,25.34
2007-08-06,24.98
2007-08-06,24.98
2007-08-07,25.1
2007-08-07,25.1
2007-08-08,24.98
2007-08-08,24.98
2007-08-09,24.87
2007-08-09,24.87
2007-08-10,24.0
2007-08-10,24.0
2007-08-13,23.4
2007-08-13,23.4
2007-08-14,24.25
2007-08-14,24.25
2007-08-15,23.85
2007-08-15,23.85
2007-08-16,23.82
2007-08-16,23.82
2007-08-17,23.3
2007-08-17,23.3
2007-08-20,24.47
2007-08-20,24.47
2007-08-21,24.39
2007-08-21,24.39
2007-08-22,24.15
2007-08-22,24.15
2007-08-23,25.25
2007-08-23,25.25
2007-08-24,25.34
2007-08-24,25.34
2007-08-27,25.65
2007-08-27,25.65
2007-08-28,25.3
2007-08-28,25.3
2007-08-29,25.01
2007-08-29,25.01
2007-08-30,25.05
2007-08-30,25.05
2007-08-31,25.4
2007-08-31,25.4
2007-09-03,25.98
2007-09-03,25.98
2007-09-04,26.01
2007-09-04,26.01
2007-09-05,26.4
2007-09-05,26.4
2007-09-06,26.18
2007-09-06,26.18
2007-09-07,26.33
2007-09-07,26.33
2007-09-10,25.33
2007-09-10,25.33
2007-09-11,25.28
2007-09-11,25.28
2007-09-12,25.45
2007-09-12,25.45
2007-09-13,25.44
2007-09-13,25.44
2007-09-14,25.17
2007-09-14,25.17
2007-09-17,24.25
2007-09-17,24.25
2007-09-18,23.7
2007-09-18,23.7
2007-09-19,24.45
2007-09-19,24.45
2007-09-20,24.48
2007-09-20,24.48
2007-09-21,23.45
2007-09-21,23.45
2007-09-24,23.67
2007-09-24,23.67
2007-09-25,23.16
2007-09-25,23.16
2007-09-26,23.08
2007-09-26,23.08
2007-09-27,23.7
2007-09-27,23.7
2007-09-28,23.26
2007-09-28,23.26
2007-10-01,23.64
2007-10-01,23.64
2007-10-02,23.77
2007-10-02,23.77
2007-10-03,24.18
2007-10-03,24.18
2007-10-04,24.3
2007-10-04,24.3
2007-10-05,24.39
2007-10-05,24.39
2007-10-08,24.11
2007-10-08,24.11
2007-10-09,24.7
2007-10-09,24.7
2007-10-10,25.0
2007-10-10,25.0
2007-10-11,24.84
2007-10-11,24.84
2007-10-12,24.65
2007-10-12,24.65
2007-10-15,24.44
2007-10-15,24.44
2007-10-16,24.0
2007-10-16,24.0
2007-10-17,24.4
2007-10-17,24.4
2007-10-18,24.96
2007-10-18,24.96
2007-10-19,24.49
2007-10-19,24.49
2007-10-22,23.09
2007-10-22,23.09
2007-10-23,24.0
2007-10-23,24.0
2007-10-24,24.9
2007-10-24,24.9
2007-10-25,24.4
2007-10-25,24.4
2007-10-26,25.01
2007-10-26,25.01
2007-10-29,25.2
2007-10-29,25.2
2007-10-30,25.3
2007-10-30,25.3
2007-10-31,25.11
2007-10-31,25.11
2007-11-01,25.59
2007-11-01,25.59
2007-11-02,24.99
2007-11-02,24.99
2007-11-05,24.7
2007-11-05,24.7
2007-11-06,25.0
2007-11-06,25.0
2007-11-07,25.42
2007-11-07,25.42
2007-11-08,24.25
2007-11-08,24.25
2007-11-09,25.38
2007-11-09,25.38
2007-11-12,24.83
2007-11-12,24.83
2007-11-13,25.11
2007-11-13,25.11
2007-11-14,24.79
2007-11-14,24.79
2007-11-15,24.64
2007-11-15,24.64
2007-11-16,23.95
2007-11-16,23.95
2007-11-19,24.4
2007-11-19,24.4
2007-11-20,23.5
2007-11-20,23.5
2007-11-21,23.58
2007-11-21,23.58
2007-11-22,22.2
2007-11-22,22.2
2007-11-23,22.5
2007-11-23,22.5
2007-11-26,22.61
2007-11-26,22.61
2007-11-27,22.5
2007-11-27,22.5
2007-11-28,23.1
2007-11-28,23.1
2007-11-29,23.7
2007-11-29,23.7
2007-11-30,23.2
2007-11-30,23.2
2007-12-03,24.4
2007-12-03,24.4
2007-12-04,24.74
2007-12-04,24.74
2007-12-05,24.31
2007-12-05,24.31
2007-12-06,24.7
2007-12-06,24.7
2007-12-07,25.07
2007-12-07,25.07
2007-12-10,24.99
2007-12-10,24.99
2007-12-11,25.4
2007-12-11,25.4
2007-12-12,24.44
2007-12-12,24.44
2007-12-13,24.64
2007-12-13,24.64
2007-12-14,23.61
2007-12-14,23.61
2007-12-17,22.93
2007-12-17,22.93
2007-12-18,22.79
2007-12-18,22.79
2007-12-19,23.13
2007-12-19,23.13
2007-12-20,22.9
2007-12-20,22.9
2007-12-21,23.01
2007-12-21,23.01
2007-12-24,22.9
2007-12-24,22.9
2007-12-27,23.0
2007-12-27,23.0
2007-12-28,23.24
2007-12-28,23.24
2007-12-31,23.07
2007-12-31,23.07
2008-01-02,23.43
2008-01-02,23.43
2008-01-03,23.21
2008-01-03,23.21
2008-01-04,23.4
2008-01-04,23.4
2008-01-07,22.09
2008-01-07,22.09
2008-01-08,21.55
2008-01-08,21.55
2008-01-09,21.84
2008-01-09,21.84
2008-01-10,21.0
2008-01-10,21.0
2008-01-11,20.59
2008-01-11,20.59
2008-01-14,20.73
2008-01-14,20.73
2008-01-15,20.71
2008-01-15,20.71
2008-01-16,20.42
2008-01-16,20.42
2008-01-17,20.41
2008-01-17,20.41
2008-01-18,20.35
2008-01-18,20.35
2008-01-21,20.03
2008-01-21,20.03
2008-01-22,18.8
2008-01-22,18.8
2008-01-23,20.76
2008-01-23,20.76
2008-01-24,19.22
2008-01-24,19.22
2008-01-25,19.99
2008-01-25,19.99
2008-01-28,19.46
2008-01-28,19.46
2008-01-29,19.2
2008-01-29,19.2
2008-01-30,20.4
2008-01-30,20.4
2008-01-31,20.21
2008-01-31,20.21
2008-02-01,20.75
2008-02-01,20.75
2008-02-04,21.6
2008-02-04,21.6
2008-02-05,21.27
2008-02-05,21.27
2008-02-06,19.91
2008-02-06,19.91
2008-02-07,20.24
2008-02-07,20.24
2008-02-08,20.33
2008-02-08,20.33
2008-02-11,18.65
2008-02-11,18.65
2008-02-12,18.79
2008-02-12,18.79
2008-02-13,19.3
2008-02-13,19.3
2008-02-14,19.81
2008-02-14,19.81
2008-02-15,20.12
2008-02-15,20.12
2008-02-18,20.29
2008-02-18,20.29
2008-02-19,20.35
2008-02-19,20.35
2008-02-20,21.17
2008-02-20,21.17
2008-02-21,21.72
2008-02-21,21.72
2008-02-22,21.78
2008-02-22,21.78
2008-02-25,21.39
2008-02-25,21.39
2008-02-26,21.74
2008-02-26,21.74
2008-02-27,21.39
2008-02-27,21.39
2008-02-28,21.4
2008-02-28,21.4
2008-02-29,21.3
2008-02-29,21.3
2008-03-03,21.0
2008-03-03,21.0
2008-03-04,20.18
2008-03-04,20.18
2008-03-05,20.14
2008-03-05,20.14
2008-03-06,20.91
2008-03-06,20.91
2008-03-07,20.0
2008-03-07,20.0
2008-03-10,19.76
2008-03-10,19.76
2008-03-11,19.79
2008-03-11,19.79
2008-03-12,20.44
2008-03-12,20.44
2008-03-13,20.12
2008-03-13,20.12
2008-03-14,20.15
2008-03-14,20.15
2008-03-17,19.65
2008-03-17,19.65
2008-03-18,19.83
2008-03-18,19.83
2008-03-19,20.3
2008-03-19,20.3
2008-03-20,19.77
2008-03-20,19.77
2008-03-25,19.68
2008-03-25,19.68
2008-03-26,19.64
2008-03-26,19.64
2008-03-27,19.25
2008-03-27,19.25
2008-03-28,19.9
2008-03-28,19.9
2008-03-31,19.41
2008-03-31,19.41
2008-04-01,19.8
2008-04-01,19.8
2008-04-02,20.79
2008-04-02,20.79
2008-04-03,20.8
2008-04-03,20.8
2008-04-04,19.48
2008-04-04,19.48
2008-04-07,19.47
2008-04-07,19.47
2008-04-08,19.8
2008-04-08,19.8
2008-04-09,19.63
2008-04-09,19.63
2008-04-10,19.68
2008-04-10,19.68
2008-04-11,19.6
2008-04-11,19.6
2008-04-14,19.19
2008-04-14,19.19
2008-04-15,19.16
2008-04-15,19.16
2008-04-16,19.25
2008-04-16,19.25
2008-04-17,19.61
2008-04-17,19.61
2008-04-18,19.38
2008-04-18,19.38
2008-04-21,19.65
2008-04-21,19.65
2008-04-22,19.05
2008-04-22,19.05
2008-04-23,19.0
2008-04-23,19.0
2008-04-24,18.99
2008-04-24,18.99
2008-04-25,19.15
2008-04-25,19.15
2008-04-28,19.15
2008-04-28,19.15
2008-04-29,19.4
2008-04-29,19.4
2008-04-30,19.06
2008-04-30,19.06
2008-05-02,19.4
2008-05-02,19.4
2008-05-05,19.02
2008-05-05,19.02
2008-05-06,19.15
2008-05-06,19.15
2008-05-07,19.24
2008-05-07,19.24
2008-05-08,18.75
2008-05-08,18.75
2008-05-09,18.82
2008-05-09,18.82
2008-05-12,18.9
2008-05-12,18.9
2008-05-13,18.75
2008-05-13,18.75
2008-05-14,18.99
2008-05-14,18.99
2008-05-15,19.14
2008-05-15,19.14
2008-05-16,19.18
2008-05-16,19.18
2008-05-19,19.7
2008-05-19,19.7
2008-05-20,19.71
2008-05-20,19.71
2008-05-21,19.41
2008-05-21,19.41
2008-05-22,18.87
2008-05-22,18.87
2008-05-23,19.03
2008-05-23,19.03
2008-05-26,19.0
2008-05-26,19.0
2008-05-27,19.02
2008-05-27,19.02
2008-05-28,19.15
2008-05-28,19.15
2008-05-29,18.7
2008-05-29,18.7
2008-05-30,18.71
2008-05-30,18.71
2008-06-02,18.77
2008-06-02,18.77
2008-06-03,18.55
2008-06-03,18.55
2008-06-04,18.77
2008-06-04,18.77
2008-06-05,18.64
2008-06-05,18.64
2008-06-06,18.49
2008-06-06,18.49
2008-06-09,18.49
2008-06-09,18.49
2008-06-10,18.54
2008-06-10,18.54
2008-06-11,18.3
2008-06-11,18.3
2008-06-12,18.35
2008-06-12,18.35
2008-06-13,17.88
2008-06-13,17.88
2008-06-16,17.99
2008-06-16,17.99
2008-06-17,18.06
2008-06-17,18.06
2008-06-18,17.96
2008-06-18,17.96
2008-06-19,17.36
2008-06-19,17.36
2008-06-20,17.41
2008-06-20,17.41
2008-06-23,16.75
2008-06-23,16.75
2008-06-24,17.38
2008-06-24,17.38
2008-06-25,16.71
2008-06-25,16.71
2008-06-26,16.34
2008-06-26,16.34
2008-06-27,15.83
2008-06-27,15.83
2008-06-30,15.93
2008-06-30,15.93
2008-07-01,15.96
2008-07-01,15.96
2008-07-02,15.7
2008-07-02,15.7
2008-07-03,15.19
2008-07-03,15.19
2008-07-04,15.99
2008-07-04,15.99
2008-07-07,15.52
2008-07-07,15.52
2008-07-08,15.11
2008-07-08,15.11
2008-07-09,14.73
2008-07-09,14.73
2008-07-10,14.95
2008-07-10,14.95
2008-07-11,14.56
2008-07-11,14.56
2008-07-14,14.5
2008-07-14,14.5
2008-07-15,14.25
2008-07-15,14.25
2008-07-16,14.52
2008-07-16,14.52
2008-07-17,15.4
2008-07-17,15.4
2008-07-18,16.14
2008-07-18,16.14
2008-07-21,15.22
2008-07-21,15.22
2008-07-22,16.28
2008-07-22,16.28
2008-07-23,16.19
2008-07-23,16.19
2008-07-24,16.02
2008-07-24,16.02
2008-07-25,15.39
2008-07-25,15.39
2008-07-28,15.66
2008-07-28,15.66
2008-07-29,15.88
2008-07-29,15.88
2008-07-30,16.5
2008-07-30,16.5
2008-07-31,15.91
2008-07-31,15.91
2008-08-01,16.51
2008-08-01,16.51
2008-08-04,16.42
2008-08-04,16.42
2008-08-05,16.99
2008-08-05,16.99
2008-08-06,17.7
2008-08-06,17.7
2008-08-07,17.0
2008-08-07,17.0
2008-08-08,17.25
2008-08-08,17.25
2008-08-11,17.41
2008-08-11,17.41
2008-08-12,17.57
2008-08-12,17.57
2008-08-13,17.47
2008-08-13,17.47
2008-08-14,17.31
2008-08-14,17.31
2008-08-15,17.5
2008-08-15,17.5
2008-08-18,17.41
2008-08-18,17.41
2008-08-19,17.26
2008-08-19,17.26
2008-08-20,16.86
2008-08-20,16.86
2008-08-21,16.83
2008-08-21,16.83
2008-08-22,16.6
2008-08-22,16.6
2008-08-25,16.78
2008-08-25,16.78
2008-08-26,16.6
2008-08-26,16.6
2008-08-27,16.96
2008-08-27,16.96
2008-08-28,16.85
2008-08-28,16.85
2008-08-29,17.13
2008-08-29,17.13
2008-09-01,17.36
2008-09-01,17.36
2008-09-02,17.37
2008-09-02,17.37
2008-09-03,17.49
2008-09-03,17.49
2008-09-04,17.74
2008-09-04,17.74
2008-09-05,17.19
2008-09-05,17.19
2008-09-08,16.83
2008-09-08,16.83
2008-09-09,16.35
2008-09-09,16.35
2008-09-10,16.1
2008-09-10,16.1
2008-09-11,16.1
2008-09-11,16.1
2008-09-12,15.77
2008-09-12,15.77
2008-09-15,15.06
2008-09-15,15.06
2008-09-16,14.81
2008-09-16,14.81
2008-09-17,15.86
2008-09-17,15.86
2008-09-18,15.6
2008-09-18,15.6
2008-09-19,16.36
2008-09-19,16.36
2008-09-22,16.77
2008-09-22,16.77
2008-09-23,15.6
2008-09-23,15.6
2008-09-24,15.93
2008-09-24,15.93
2008-09-25,15.57
2008-09-25,15.57
2008-09-26,16.45
2008-09-26,16.45
2008-09-29,16.45
2008-09-29,16.45
2008-09-30,15.04
2008-09-30,15.04
2008-10-01,15.91
2008-10-01,15.91
2008-10-02,15.39
2008-10-02,15.39
2008-10-03,14.31
